year,rssdid,total_payout_ratio_w,borrowing_assets,borrowing_dep_total,s_dep,s_loan,deposits_assets,net_nonintexp_assets,leverage,MB_w,assets_share
2002,995151,.0301511,.1910868,.2611512,1.36857,2.528204,.7317094,.0100849,12.95274,2.62799,.0075967
2005,1000409,,.2812184,.4335946,2.826755,1.25583,.6485745,.0076591,14.24358,,.0015095
2006,1000409,,.258461,.3892491,3.813311,1.831814,.6639989,.0050859,12.89655,,.0014051
2004,1000409,,.1557617,.2075105,1.298301,2.167128,.7506207,.01557,10.68174,,.0013896
1994,1213683,.041662,.2778843,.418755,3.477044,-.3281303,.6635965,.0109327,17.0884,1.144486,.0098338
1996,1213683,.0245524,.2022708,.2781745,4.263486,2.462251,.7271365,.0037446,14.16577,2.070426,.0085963
1995,1213683,.0298743,.3382783,.7030444,3.756677,1.973362,.5008368,.0074305,17.71357,1.504094,.0112504
1997,1213683,.0225283,.1831598,.2418853,3.151479,1.290034,.7572175,.0005438,16.77212,2.038769,.0120374
2015,1216022,,.1034914,.1350581,-1.232818,10.3893,.7662731,.036505,7.678399,,.0039341
2013,1216022,,.1441948,.2067339,-1.319526,10.53446,.6974901,.0105085,6.316518,,.0025646
2017,1216022,.0643188,.1358053,.1859801,-.4504872,9.904299,.7302141,.0335708,7.463763,2.09008,.004543
2012,1216022,,.1899929,.3036427,-1.749249,11.28333,.6257119,-.0112188,5.426076,,.0020938
2014,1216022,,.1167992,.1581326,-1.402675,10.37253,.7386158,.0174135,6.916345,,.0031915
2016,1216022,,.1009396,.1323712,-.9831832,10.35874,.7625494,.035155,7.325417,,.0042757
1998,1371239,.030022,.1399155,.1759828,2.948223,2.89115,.7950518,.0131454,15.37687,2.951222,.0047196
1999,1371239,.0916543,.2661127,.397055,3.425979,1.09396,.6702163,.0086197,15.70575,1.844422,.005389
2000,1371239,.0265062,.2979208,.4612382,4.091707,2.479424,.6459153,.0128402,17.80504,2.302995,.0051193
1994,1371239,.0822667,.1065918,.1310304,3.46954,-.4115796,.8134892,.0206895,12.51267,1.377113,.0045613
1995,1371239,.0576463,.0915556,.1099112,3.684937,2.519929,.8329962,.0100938,13.25413,1.830085,.0043723
1997,1371239,.0318271,.1447394,.1841742,3.397614,2.795975,.7858832,.0176776,14.41393,3.107595,.0046775
1996,1371239,.0072594,.1292884,.1621439,3.165352,2.009926,.7973682,.0095436,13.63449,2.176829,.004586
1998,1391433,.0264449,.3382783,.7030444,4.770973,7.334501,.2027497,-.0176096,10.47719,2.261141,.001534
1997,1391433,.0225283,.3382783,.7030444,5.41764,5.732954,.2027497,.0178452,10.66587,2.038769,.0014225
2012,1394676,.0135699,.2079033,.3347389,-.8785418,6.860286,.621091,-.0207059,5.84776,3.363094,.0023827
2014,1394676,.0105331,.1695745,.2623874,-.4710958,6.133335,.6462751,-.018597,5.430344,4.710343,.0022333
2015,1394676,.015816,.1881763,.2927408,-.7665333,6.750974,.6428087,.0013819,5.916636,3.533474,.0022859
2017,1394676,.013191,.3382783,.7030444,-.6739334,9.370258,.4570156,.0048373,9.934536,4.710343,.0033943
2011,1394676,.015264,.1597811,.2398114,-.9408659,11.02087,.6662784,-.0242617,5.749094,2.921458,.0026978
2013,1394676,.0094787,.1594445,.248317,-.7790669,6.922116,.6421006,-.0168222,5.038926,4.710343,.0021917
2016,1394676,.0160637,.2566968,.4491611,-.8279963,7.690055,.5715027,-.0033534,5.820706,3.54311,.0021859
1996,1417557,.0553751,.3382783,.7030444,.2686155,5.862686,.2027497,.0054101,8.568114,1.918569,.0019871
2004,1417557,.0532028,.3382783,.7030444,3.488312,8.479783,.2027497,-.0004459,11.16814,1.91345,.0053701
1999,1417557,.0368618,.3382783,.7030444,.2952822,4.321239,.2027497,-.0496801,11.75548,1.89984,.0019917
2002,1417557,.0350726,.3382783,.7030444,-3.469187,8.964944,.2027497,-.0120787,10.50941,2.077219,.0036935
2001,1417557,.0362193,.3382783,.7030444,-2.878051,7.888654,.2027497,.0420416,12.23777,2.027089,.0033955
2005,1417557,.04117,.3382783,.7030444,5.518312,7.582345,.2027497,-.0056958,9.490236,1.822852,.0070866
1997,1417557,.0587349,.3382783,.7030444,.4952822,6.136396,.2027497,-.0200567,6.15873,2.61292,.0015182
1995,1417557,.0666228,.3382783,.7030444,.7086155,6.280428,.2375689,.0178419,8.787741,1.351906,.0018002
1994,1417557,.0414612,.3382783,.7030444,4.224698,-.1865139,.2027497,.0112472,8.213935,.9266062,.0016865
2003,1417557,.0358075,.3382783,.7030444,2.534979,7.831801,.2027497,-.0111576,11.21316,2.418546,.0047697
2000,1417557,.0449046,.3382783,.7030444,1.461949,5.178972,.2027497,-.0492107,11.40659,1.557642,.0026237
2000,1442380,.0227547,.3382783,.7030444,4.571967,5.204441,.2027497,-.0084034,3.917361,3.978331,.0019908
2001,1442380,.0152948,.3382783,.7030444,3.267978,7.888654,.2027497,-.0117301,3.22613,3.260151,.0017234
2013,1443266,.0025691,.2892319,.4575315,-.0023601,3.122144,.6321573,.0108776,12.7209,.7518907,.0018458
2014,1443266,.0067076,.137847,.1812356,.0109733,2.608082,.7605956,.0079676,9.846644,.8393079,.0016873
2010,1443266,.0029983,.3382783,.7030444,-.6133333,2.885684,.2027497,.0088748,13.97007,.635545,.0019419
2011,1443266,.0071944,.3382783,.6413072,-.1632253,4.01839,.5391074,.0105629,8.683632,.2767062,.0013376
2008,1443266,.159091,.3382783,.7030444,-3.493333,3.836613,.2027497,.0113188,15.02456,.5069609,.001774
2007,1443266,.0581677,.3382783,.7030444,.4966667,2.24823,.2027497,.0113099,16.05728,1.285919,.0016466
2009,1443266,.0026561,.3382783,.7030444,-3.88,2.761977,.2027497,.007392,13.0674,.6706927,.0020076
2011,1444021,,.271759,,,,.2027497,-.0282007,2.044796,,.0011926
1995,1453685,.0666228,.0353805,.0412353,3.561505,1.438812,.8580163,.0198566,9.38058,1.351906,.0020378
1996,1453685,.0553751,.0365608,.0413454,3.35789,.9012032,.8842768,.0200541,12.63226,1.918569,.0019555
1994,1453685,.0414612,.0359704,.0419747,3.53699,-.8787432,.8569526,.0206268,9.33907,.9266062,.0021294
2009,1456501,0,.0423223,.0499911,-1.315458,1.428061,.8465968,.0062399,9.002449,1.085806,.0056578
2015,1456501,.0384605,.0234437,.0266523,.0709733,2.148061,.879613,-.0004437,10.31531,.9026627,.0085136
2013,1456501,.0182973,.0236529,.0271477,-.4255542,2.293222,.8712673,-.0012937,9.516573,.9727292,.0069921
2011,1456501,0,.0512775,.0627647,-.6569135,2.779632,.8169791,-.0083094,7.590513,.4815794,.0051456
2008,1456501,,.1001654,.1251776,-.6816056,3.084385,.800186,.0125278,10.03526,,.0047896
2016,1456501,.038774,.0235134,.0269058,.3609733,2.1175,.8739172,.0008613,9.749491,1.142089,.0077002
2010,1456501,0,.0372257,.0441673,-.6355399,2.228867,.8428347,.0009534,8.337531,.8640761,.0056618
2012,1456501,,.0405923,.0486872,-.6254221,3.042091,.8337364,-.0191412,7.957268,,.0055755
2017,1456501,.0535411,.0343929,.0405115,.9853833,1.663061,.8489673,.0039481,8.573402,1.364489,.0074433
2014,1456501,.0063521,.0313874,.0360558,-.3648822,2.131287,.8705229,-.0031164,10.19475,1.166739,.0080653
2011,1464122,.0300281,.0887607,.1135819,.2213469,5.143417,.7814686,.0323964,7.705902,1.143993,.0011422
2006,1469211,.0582669,.3210178,.5323043,.2421337,3.043077,.6030719,-.000569,13.17346,1.734966,.0093998
2005,1469211,.0172565,.3382783,.7030444,.1424944,1.360498,.5417327,.003859,13.84795,1.600755,.0082268
2003,1469211,.0077785,.3382783,.7030444,-.653208,.8547183,.4816636,.0083762,12.96747,1.730876,.0025945
2004,1469211,.0186436,.3382783,.7030444,-.4732997,1.226091,.4885637,.0101594,14.00562,2.087941,.0049519
2005,1494240,,.2629334,.456524,2.646172,2.382328,.5759466,.0213845,6.206555,,.0022864
2004,1494240,,.2416241,.4140368,1.45267,2.816805,.5835813,.0566974,5.721003,,.0022226
1997,1494240,.0153623,.1515682,.1969304,2.674189,2.499135,.7696537,.020661,12.69388,3.314803,.0013991
2007,1494240,,.1841567,.2712882,1.93531,3.276661,.6788234,.1264687,7.29821,,.0023395
2008,1494240,,.1841067,.2546699,-.9756209,3.208555,.7229228,.1280196,10.7561,,.0025111
2006,1494240,,.1788187,.2728546,2.635314,2.504167,.6553624,.0176331,6.030676,,.0023404
2002,1494240,,.2999604,.5620658,.8017361,2.477503,.5336748,.0162538,6.010885,,.0022581
2000,1494240,.027772,.210474,.2985581,3.073842,3.777839,.7049684,.0163636,11.82626,1.989024,.0018274
2001,1494240,,.2735642,.490349,1.029636,2.162587,.557897,.0212603,5.933355,,.0021332
2010,1494240,,.072154,.0920723,-.0897609,2.818305,.7836666,.0492383,6.935806,,.0023136
1999,1494240,.0283286,.2281739,.3333836,2.768449,2.256927,.6844184,.0160204,11.44065,1.798843,.0015856
2009,1494240,,.1051911,.1358476,-.2484294,2.155039,.7743319,.0327351,8.300342,,.0023494
2011,1494240,,.0832195,.1064045,-.0348334,3.189953,.7821047,.0226083,7.425236,,.0020851
2003,1494240,,.3220893,.6254267,.7284842,2.178041,.5149913,.0304684,6.138008,,.0025562
1998,1494240,.0153277,.2132104,.3036875,2.39717,3.364396,.7020717,.0169785,11.80387,3.143304,.0014967
2006,1830035,.0397079,.3382783,.7030444,2.241252,7.371718,.2027497,-.0060106,3.534832,1.797454,.0149689
1998,1830035,.0141058,.2220815,.3348083,-.1471589,7.586719,.6633093,-.002157,8.725297,4.710343,.0043609
2005,1830035,,.2534082,.5006593,.4275856,6.530814,.5061489,-.0103301,4.158991,,.0065841
1994,1830035,.033369,.1694762,.2244462,.5566602,4.338902,.7550861,.0068399,13.25598,3.774761,.0022305
2012,1830035,.0034454,.1713146,.2442683,-.0568098,10.10114,.7013379,.0184959,7.852533,.5735221,.0115799
2007,1830035,.0581677,.3382783,.7030444,.7010314,8.175912,.2027497,-.0064642,3.770783,1.285919,.0148212
1999,1830035,.0099083,.1954907,.2901881,.2992657,5.34046,.6736688,-.009758,7.642893,4.710343,.0050966
2000,1830035,.0083926,.1538715,.2219493,1.463797,6.417848,.6932731,-.0155737,6.542128,4.710343,.0059577
1997,1830035,.0190389,.2121685,.3123103,.4999681,6.136396,.6793518,.0007681,9.21832,4.710343,.003873
1996,1830035,.0165766,.2465808,.3726833,.2721794,5.862686,.6616364,.0035358,10.89529,4.710343,.0034199
2013,1830035,.0025691,.1172279,.1541196,-.0528682,8.837224,.7606292,.011321,8.187132,.7518907,.0107378
2004,1830035,.0163178,.2170227,.3878132,-1.178274,7.169333,.5596063,-.0274435,4.476857,2.70338,.0070439
2011,1830035,.0071944,.28748,.5045524,-.0795503,10.75248,.5697723,.0178012,7.005365,.2767062,.0128169
2001,1830035,.0099432,.1978703,.3083549,-2.841222,7.888654,.6416966,-.007318,6.23313,3.844609,.0066901
2002,1830035,.0189275,.1973279,.3124571,-2.536293,8.508708,.6315361,-.0260455,5.843307,2.670113,.0072372
2003,1830035,.0132797,.2174778,.3673522,-2.111336,6.938344,.5920143,-.0248306,5.249126,2.856874,.0075628
2009,1830035,.0026561,.1669391,.2764457,-.1609107,9.530171,.6038767,.0264794,4.363302,.6706927,.0106935
1995,1830035,.0219661,.2014267,.2774746,.712387,6.280428,.7259285,-.0061082,13.76562,4.3288,.002829
2010,1830035,.0029983,.3382783,.7030444,-.0854918,9.147861,.4936467,.0155839,7.805211,.635545,.0164946
2008,1830035,.159091,.3382783,.7030444,-3.51713,9.800751,.2027497,-.0048202,3.913658,.5069609,.0131705
2009,1842065,.0064391,.0550209,.0651885,-.688903,2.541547,.8440281,.0155745,9.905792,.6092902,.0010178
1995,1858507,.0666228,.0063834,.007356,3.037079,1.537736,.8677711,.0232492,7.94625,1.351906,.0016948
1994,1858507,.0414612,.0185007,.0210148,2.344709,-1.832263,.8803639,.0295038,9.887737,.9266062,.0021339
2014,2017570,,.0380074,.0479461,-1.435541,3.201474,.7927111,.0095089,5.907322,,.0014518
2008,2121196,,.038817,.0442849,.2921429,1.559513,.8765302,.0307475,11.81297,,.0017912
2004,2121196,,.1386356,.1712109,1.430717,1.524183,.8097358,.0105828,18.34885,,.0013925
2006,2121196,,.0025117,.0026563,3.943995,1.426714,.9309723,.0357989,18.34885,,.0015623
2007,2121196,,.0755023,.0881024,3.805588,2.017673,.8569833,.0355299,14.81166,,.0016545
2016,2182786,.0718103,.1239222,.171776,-.3479859,2.1175,.7214171,-.001452,6.465765,1.312245,.0094767
2013,2182786,.0859753,.2014468,.3309431,-.4110857,2.293222,.6087051,-.0130717,5.267368,1.167463,.0071646
2012,2182786,.0884199,.2672943,.4787188,-.4262355,3.042091,.5583536,-.0125392,5.73552,.8817046,.0081966
2015,2182786,.0665675,.1735477,.2652326,-.357394,2.148061,.6543227,.0004199,5.809576,1.053776,.0084301
2010,2182786,.0533308,.3382783,.7030444,-.4200318,2.228867,.3608682,-.0017426,4.778893,1.279875,.0075053
2014,2182786,.073918,.1994434,.3223808,-.3211448,2.131287,.6186577,-.0025884,5.497559,1.189101,.0075953
2017,2182786,.0789878,.1416929,.2015405,-.124479,2.271756,.7030491,-.0047992,6.440891,1.407532,.0094421
2009,2182786,.0087755,.3382783,.7030444,-.6744511,1.428061,.3595741,-.044276,5.251327,1.405058,.0077835
2008,2182786,,.3382783,.7030444,,,.2762624,,11.96463,,.0134533
2011,2182786,.1436916,.3382783,.7030444,-.4002615,2.779632,.431294,-.0066793,5.40179,.6939611,.0079655
2015,2253891,.084921,.2859366,.4711229,-.9134186,10.3893,.6069257,.0317576,9.333776,.8048733,.0063946
2009,2253891,.0145283,.1672133,.2396477,-2.569898,9.669299,.6977465,-.0220976,7.405201,.6563221,.0032489
2002,2253891,,.3382783,.7030444,-3.240126,8.964944,.4251516,.0161809,6.810509,,.002706
2007,2253891,.1634223,.3382783,.7030444,-.2852323,8.175912,.4567702,.0161809,7.461157,.7253231,.0031059
2017,2253891,.0210314,.2702883,.4480094,-1.306358,9.904299,.6033093,.03529,7.911242,.9921728,.0068608
2010,2253891,.0058067,.3382783,.7030444,-1.601875,10.47011,.4263215,.0199585,12.15699,.7328463,.0060532
2011,2253891,.0068885,.3314142,.5825887,-1.034783,11.02087,.5688647,.0405005,10.02797,.6556718,.0054573
2008,2253891,.0480372,.1522426,.2049279,-3.091501,9.800751,.7429083,-.0081034,9.537521,.5418866,.0033718
2013,2253891,.0359459,.3382783,.7030444,-.9341117,10.53446,.4493476,.0401293,9.989959,1.050992,.0055561
2016,2253891,.1057268,.2818184,.4595453,-.9912897,10.35874,.6132547,.0353117,9.530442,.8817255,.0067392
2012,2253891,.0047274,.3382783,.7030444,-1.1092,11.28333,.5104963,.0346197,9.471669,.8327922,.0055733
2005,2253891,.0027759,.3382783,.7030444,-.4579983,7.582345,.5150858,.0161809,8.295859,1.83919,.0032611
2003,2253891,,.3382783,.7030444,-3.011547,7.19944,.4981768,.0161809,7.552907,,.0032816
1999,2253891,.0066136,.3382783,.7030444,1.533439,5.906557,.2027497,.0161809,9.961082,4.710343,.0016689
2004,2253891,,.3382783,.7030444,-2.143693,7.452111,.5001516,.0161809,8.584277,,.0035114
2006,2253891,.0020751,.3382783,.7030444,.2580187,7.371718,.5075889,.0161809,7.847834,1.247877,.0028278
2014,2253891,.0593022,.3104362,.522987,-.7277505,10.37253,.593583,.033256,10.41876,1.013971,.0058245
2001,2253891,,.3382783,.7030444,-2.878051,7.888654,.3840824,.0161809,7.92222,,.0023436
2000,2253891,.0014465,.3382783,.7030444,1.622902,6.417848,.3400386,.0161809,10.06331,4.710343,.0020606
2006,2333412,.0321145,.0543257,.0650375,1.601377,1.113382,.8352978,-.0002595,9.059897,4.710343,.0011254
2007,2333412,.1281903,.117432,.1963744,1.081166,2.833592,.5980006,.0036504,3.514105,4.710343,.0012053
2013,2362458,.03159,.0009713,.0011449,-.0023601,3.103303,.8791704,.0125278,8.326306,1.551098,.001956
2009,2362458,.0023003,.3382783,.7030444,-.8459613,7.567229,.428744,.0191298,10.50362,1.353047,.003469
2010,2362458,0,.1675045,.2306394,.0828335,3.809257,.7262616,.0125278,9.413192,1.385317,.0026682
2011,2362458,.0329782,.1214754,.1554308,-.0156934,3.193367,.78154,.0083536,10.31091,1.125981,.0025884
2008,2362458,.0331159,.3382783,.7030444,.4176399,3.996089,.2498327,.011449,17.49155,1.839946,.0022195
2012,2362458,.0472234,.0345981,.0389072,.0709733,3.174302,.8892453,.0125278,13.13082,1.24422,.0030399
2007,2362458,.0675368,.3382783,.7030444,4.40764,2.36017,.2100106,.0058456,18.34885,2.109871,.0027598
2016,2489805,.038774,.0318177,.0368475,.3609733,2.1175,.8634956,.0098079,9.552309,1.142089,.0031541
2015,2489805,.0384605,.0379145,.0439482,.0709733,2.148061,.8627087,.009606,10.06271,.9026627,.0026313
2014,2489805,.0063521,.0581591,.0682686,-.3462562,2.131287,.8519155,.0101488,11.12033,1.166739,.0017576
2017,2489805,.0535411,.0293427,.0335134,.9016954,1.663061,.8755509,.009906,10.51453,1.364489,.0037373
2013,2489805,.0182973,.0038309,.0042463,-.3765644,2.293222,.902181,.0094031,10.63965,.9727292,.0015583
2011,2502656,,.3382783,.7030444,-2.298311,6.863544,.2027497,-.0031124,4.347987,,.0011726
2017,2735146,,.2248152,.3361236,.2484544,1.663061,.6688468,.0164497,9.40398,,.0019682
2012,2735146,,.1921072,.2651607,-.4650208,3.571786,.7244936,.0195658,11.99054,,.0012594
2015,2735146,,.2326084,.3369716,-.5517601,2.148061,.6902906,.0141376,12.97,,.0016645
2008,2736291,.1083728,.116821,.1498828,-1.916444,3.700311,.7794157,.044046,9.637311,.8152813,.0010264
2007,2736291,.060631,.1558611,.2126523,1.193785,3.194651,.7329386,.0908595,8.992778,.8743155,.0012245
2006,2736291,.0356358,.0925521,.1161186,2.185784,2.59638,.7970484,.0093011,9.058014,1.457265,.0012399
2005,2736291,.0303704,.1916208,.2722337,1.764601,2.376114,.7038838,.0146741,9.569801,1.78902,.0013506
2009,2777650,.0193444,.2102257,.2904417,-1.568131,2.135245,.7238138,-.0098334,15.1606,.9331027,.0012064
2011,2777650,.0237332,.3382783,.7030444,-.7825489,7.565627,.4118396,.0176651,17.45881,.5717299,.0019581
2010,2777650,.0162408,.2904969,.4592566,-.9300507,2.393556,.6325372,.0032343,12.99278,.941658,.0013674
2000,2867056,.0449046,.3382783,.7030444,1.461949,1.954679,.2027497,.0113186,11.41567,1.557642,.001525
2009,2867056,.0026561,.3382783,.7030444,-4.68,3.257663,.2027497,.0081671,14.86342,.6706927,.0013761
2006,2867056,.0397079,.3382783,.7030444,.4466665,1.326022,.2027497,.011251,14.54086,1.797454,.0014333
2010,2867056,.0029983,.3382783,.7030444,-2.213333,3.439152,.2027497,.0091532,11.24527,.635545,.0011711
2007,2867056,.0581677,.3382783,.7030444,-.3033335,2.24548,.2027497,.0112612,14.12158,1.285919,.0013429
2016,2942690,0,.0914735,.1120974,.058882,2.1175,.8160173,.0105559,10.80973,2.270757,.0023256
2014,2942690,0,.0805537,.0972787,-.3041768,2.25297,.8280714,.01051,10.94392,2.539043,.0017552
2017,2942690,.0000227,.1309361,.168827,.6315987,1.707741,.7755639,.0107727,10.69519,1.871741,.0024744
2015,2942690,.0007281,.1131192,.141323,-.2072257,2.254573,.8004298,.0103189,11.56724,2.699562,.0020936
2013,2942690,0,.1572343,.2062556,-.3615128,2.584815,.7623275,.0105707,12.4319,2.822437,.0015179
2012,2942690,0,.0986559,.1222802,-.3598676,3.956725,.8068023,.0120666,10.57733,2.041649,.0012071
2017,2966306,.013191,.1117697,.1436909,-.1566986,5.845838,.7778485,-.0055611,9.05947,4.710343,.0031817
2013,2966306,.0094787,.1191666,.1690413,-.8746036,5.740764,.7049552,.0161809,5.685754,4.710343,.0026128
2012,2966306,.0135699,.1713134,.2628433,-.8811638,3.042091,.6517702,.0161809,5.652389,3.363094,.0026205
2015,2966306,.015816,.147682,.2051341,-.7208317,6.476788,.719929,.0131802,7.5535,3.533474,.0033061
2016,2966306,.0160637,.0988436,.1292601,-.4957334,5.203944,.7646881,.004877,7.327708,3.54311,.0029344
2014,2966306,.0105331,.1659013,.2432354,-.7546213,5.668189,.6820608,.0161809,6.577309,4.710343,.002884
2013,2980209,,.2349192,.3793546,-.7038548,8.038846,.6192602,.0353866,6.857742,,.0012933
2008,2980209,,.3382783,.7030444,-1.877053,9.800751,.2027497,.0231977,8.593889,,.0010245
2010,2980209,,.3382783,.7030444,-1.516233,10.37741,.4858068,.0206294,7.461771,,.0012027
2012,2980209,,.3382783,.7030444,-.5855781,9.180391,.5074656,.0344604,7.846547,,.0013125
2011,2980209,,.3382783,.7030444,-.7197171,8.89942,.4546949,.0360973,7.083514,,.0011714
2016,2980209,,.1755079,.2504178,-.6034353,10.35874,.7008603,.0313449,8.08853,,.0019361
2009,2980209,,.3382783,.7030444,-1.763455,9.669299,.3635258,.025948,7.360804,,.0010787
2017,2980209,,.1479223,.2060141,-.1539369,9.069921,.71802,.0275545,7.459476,,.0019657
2014,2980209,,.2446479,.38546,-.6305415,7.673309,.6346908,.0190402,8.287666,,.0016071
2015,2980209,,.1808996,.2617602,-.6977651,9.366284,.6910892,.0256657,7.811821,,.0017519
2017,3041974,.0562562,.0092986,.0105196,1.168242,1.980703,.8839293,.0121089,9.365742,1.029033,.0020471
2016,3041974,.0351132,.0821273,.1006673,.5996346,2.1175,.8158293,.0117914,9.79975,.9354337,.0022037
2015,3041974,,.083631,.1035392,.3780041,2.148061,.8077233,.0129001,9.204233,,.0022012
2013,3041974,,.079545,.1019147,.39861,2.293222,.7805056,.012796,7.145438,,.0019739
2012,3041974,,.0617274,.0773182,.3478622,3.042091,.7983553,.0103474,7.147079,,.0023574
2011,3041974,,.0718579,.0917979,.2758644,2.779632,.7827832,.015099,6.879524,,.0024802
2014,3041974,,.0800193,.0995968,.3172026,2.131287,.8034325,.0132666,8.580143,,.0021148
2014,3150447,,.0045921,.0049667,.0109733,2.131287,.9245763,.0090899,14.11799,,.0071497
2017,3150447,.0027855,.0786839,.0920574,1.09022,1.663061,.8547273,.0107345,15.01754,4.408916,.0113963
2015,3150447,,.0022578,.0024235,.0740606,2.148061,.9309723,.0087587,15.131,,.0087039
2016,3150447,,.0024244,.0026045,.3634188,2.1175,.9308426,.0106129,14.98508,,.0104653
2006,3150447,.0321145,.0026587,.0028443,2.937886,1.468364,.9309723,.0104537,15.9772,4.710343,.0011144
2013,3150447,,.0026533,.0028484,.0019394,2.293222,.9309723,.009997,15.18811,,.0067753
2012,3150447,,.0040322,.0043554,.0760084,3.042091,.9257895,.0099668,14.24942,,.0059337
2014,3212149,,.0029167,.0032278,.0109733,2.131287,.9036326,.010365,10.70083,,.003115
2016,3212149,,.0022956,.0025287,.3609733,2.1175,.9078078,.0102035,11.12389,,.003391
2012,3212149,,.0055162,.0060242,.0709733,3.042091,.9156838,.0105388,12.69036,,.003301
2015,3212149,,.0023334,.0025818,.0709733,2.148061,.9037806,.0100109,10.65122,,.0032954
2017,3212149,,.0027721,.0030902,.9957275,1.663061,.8970674,.0101577,9.983984,,.0030699
2011,3212149,,.018123,.0204302,-.0156934,2.779632,.8870714,.0103101,10.5479,,.0026305
2013,3212149,,.0030026,.0033025,-.0023601,2.293222,.9092063,.0103316,11.39069,,.0030935
2017,3284070,.0728018,.1869372,.2710522,-.1087369,2.744465,.6896722,.0056156,8.104344,.9444563,.007889
2013,3284070,,.3034849,.5563927,-1.057352,2.388301,.5454509,.0054633,6.619702,,.006698
2010,3284070,,.3382783,.7030444,-1.418795,3.747658,.4930306,.0081917,6.456267,,.0058923
2014,3284070,,.2899764,.5204216,-1.024186,2.137143,.5571953,.0035192,6.543292,.9610038,.0067126
2012,3284070,,.3382783,.6659108,-1.142105,4.159016,.509797,.0164872,6.634659,,.006555
2011,3284070,,.3382783,.7030444,-1.344522,3.949772,.4832904,.0072221,6.520895,,.0065527
2016,3284070,.046803,.2174888,.3403305,-.6531319,2.484599,.6390517,.0039172,6.970608,.6669925,.0073583
2009,3284070,,.3152739,.5818843,-1.979068,2.267885,.5418155,-.0003621,6.99738,,.0047294
2015,3284070,.062221,.2557067,.4289705,-.9441874,2.148061,.5960938,.0028684,6.747659,.7050229,.0069663
2008,3284070,,.2987546,.5081378,,,.58794,,8.825706,,.0027129
2012,3303298,,.0543706,.0709316,.3977332,3.042091,.7665219,.0162139,5.583241,,.0072485
2010,3303298,,.1886168,.288175,.123963,2.457647,.6545218,.0135357,6.375054,,.0090405
2014,3303298,,.1578721,.2288357,.3760905,2.131287,.6898927,.0130745,6.568785,,.006616
2011,3303298,,.1228661,.1735943,.1384569,2.779632,.7077776,.0144624,5.904711,,.0082073
2006,3303298,,.1184294,.1779257,2.399748,1.718832,.6656114,.0091617,4.630503,,.0017339
2009,3303298,,.2303621,.3670149,-.0508235,2.118489,.6276641,.0137934,7.04355,,.0099988
2016,3303298,.0351132,.1485046,.2086434,.65238,2.1175,.711763,.0123677,7.156535,.9354337,.0069648
2015,3303298,,.1336675,.1862008,.4398541,2.148061,.7178675,.0126747,6.735595,,.0067634
2007,3303298,,.259816,.4318472,2.467383,2.53518,.6016386,.0094852,7.217847,,.011812
2008,3303298,,.3091714,.5433769,-.5818359,3.092713,.5689815,.0478013,8.207008,,.0107027
2013,3303298,,.0797187,.1052856,.41808,2.293222,.7571659,.0154767,6.130629,,.0064252
2005,3303298,,.1053136,.1557203,2.035122,1.274776,.6763,.0099204,4.57904,,.0018359
2017,3303298,.0562562,.1263028,.1719091,1.16249,1.915032,.7347072,.0122765,7.194766,1.029033,.0070008
2008,3344611,.159091,.3382783,.7030444,-3.493333,3.402587,.2027497,.0113186,14.17142,.5069609,.0029215
2010,3344611,.0029983,.1545592,.2070321,-.1482599,3.365776,.7465472,.0085144,10.11187,.635545,.0016899
2009,3344611,.0026561,.1865139,.2537862,-.0535428,2.943872,.7349253,.0084461,12.72901,.6706927,.0020193
2011,3344611,.0071944,.0246351,.028925,-.0566217,3.700351,.8516887,.0101355,8.085632,.2767062,.0013638
2012,3344611,.0034454,.0147564,.0165515,.0709733,3.705408,.8915434,.010826,10.67233,.5735221,.0014101
2007,3344611,.0581677,.3382783,.7030444,.4966667,1.479777,.2027497,.0113104,18.34885,1.285919,.0032728
2012,3688052,,.0019777,.002174,-.2892151,3.544094,.9096825,.0112892,11.31992,,.0011597
2013,3688052,,.0017285,.0018452,-.5633196,2.293222,.9309723,.011284,16.25253,,.001326
2010,3812165,.0105263,.3382783,.7030444,.0976399,2.228867,.2027497,.0112009,15.79364,.985554,.0018779
2011,3812165,.0638794,.3382783,.7030444,-.1506756,3.38666,.2027497,.0112326,12.53812,.713659,.0013706
2017,3918898,,.1359269,.1840874,-.0075205,2.906751,.7383823,.0269185,7.956031,.9244472,.0023383
2014,3918898,,.2182458,.3337534,-.6356889,3.710058,.6539134,.01827,7.822227,,.0014016
2012,3918898,,.2605102,.4472454,-.6970693,5.260759,.582477,.0174862,6.368908,,.0017905
2015,3918898,,.1216262,.1620115,-1.007256,3.167201,.7507259,.0204443,7.834047,,.0027413
2013,3918898,,.2491899,.4047782,-.7237256,4.555305,.6156209,.0136003,7.397043,,.0015937
2016,3918898,.0164697,.1109525,.1448084,-.7245629,3.588395,.7662023,.0474659,8.14033,.8622788,.0025152
2014,4114567,.0103607,.1332676,.1735462,-.0175839,2.131287,.7679085,.0140351,10.119,1.853095,.0031067
2015,4114567,.0089313,.0912516,.1123773,.0525198,2.148061,.8120112,.0144118,10.33729,2.046587,.0036915
2017,4114567,.0077331,.1258081,.1602395,.9550466,1.663061,.7851254,.0145054,11.22757,2.051658,.0050373
